trace_id,poly_l,coeff_i,k,z_pred_cls,z_pred_val,conf,z_conf,c_ok,z_ok,pair_ok
23936,3,48,816,0,131072,1,0.99993,True,True,True
23938,3,44,812,2,-131072,4,0.99949,True,True,True
23948,3,48,816,0,131072,3,0.99103,True,True,True
23951,3,45,813,3,-131073,1,0.99644,True,True,True
23964,3,48,816,0,131072,3,0.99936,True,True,True
23968,3,48,816,0,131072,0,0.99799,True,True,True
23969,3,48,816,1,131071,5,0.99595,True,True,True
23970,3,45,813,2,-131072,2,0.99565,True,True,True
23977,3,48,816,1,131071,1,0.99959,True,True,True
23991,3,47,815,3,-131073,1,0.99773,True,True,True
23994,3,45,813,2,-131072,6,0.9966,True,True,True
23995,3,47,815,3,-131073,1,0.99798,True,True,True
24000,3,49,817,0,131072,3,0.99985,True,True,True
24002,3,46,814,2,-131072,5,0.99895,True,True,True
24003,3,47,815,3,-131073,1,0.99988,True,True,True
24004,3,50,818,0,131072,2,0.9945,True,True,True
24008,3,50,818,0,131072,2,0.9942,True,True,True
24009,3,49,817,1,131071,4,0.99941,True,True,True
24011,3,48,816,3,-131073,1,0.99948,True,True,True
24012,3,50,818,0,131072,3,0.99828,True,True,True
24014,3,46,814,2,-131072,5,0.99078,True,True,True
24015,3,48,816,3,-131073,2,0.99989,True,True,True
24019,3,48,816,3,-131073,0,0.99936,True,True,True
24020,3,50,818,0,131072,2,0.99855,True,True,True
24024,3,50,818,0,131072,3,0.99978,True,True,True
24039,3,49,817,3,-131073,1,0.99855,True,True,True
24040,3,50,818,0,131072,0,0.99989,True,True,True
24041,3,50,818,1,131071,3,0.99965,True,True,True
24049,3,51,819,1,131071,2,0.99773,True,True,True
24051,3,49,817,3,-131073,1,0.99948,True,True,True
24055,3,49,817,3,-131073,1,0.99978,True,True,True
24059,3,50,818,3,-131073,3,0.99951,True,True,True
24061,3,51,819,1,131071,0,0.99494,True,True,True
24072,3,51,819,0,131072,0,0.99437,True,True,True
24074,3,48,816,2,-131072,3,0.9991,True,True,True
24075,3,50,818,3,-131073,1,0.99971,True,True,True
24076,3,51,819,0,131072,1,0.99974,True,True,True
24083,3,50,818,3,-131073,4,0.99972,True,True,True
24088,3,52,820,0,131072,2,0.99428,True,True,True
24089,3,52,820,1,131071,1,0.99792,True,True,True
24090,3,49,817,2,-131072,0,0.99087,True,True,True
24092,3,52,820,0,131072,0,0.99361,True,True,True
24099,3,51,819,3,-131073,4,0.99981,True,True,True
24100,3,52,820,0,131072,0,0.99997,True,True,True
24102,3,49,817,2,-131072,0,0.99951,True,True,True
24104,3,52,820,0,131072,5,0.99987,True,True,True
24107,3,51,819,3,-131073,3,0.99954,True,True,True
24109,3,53,821,1,131071,4,0.99336,True,True,True
24117,3,53,821,1,131071,1,0.99413,True,True,True
24120,3,53,821,0,131072,2,0.99939,True,True,True
24121,3,53,821,1,131071,2,0.99794,True,True,True
24124,3,53,821,0,131072,1,0.9999,True,True,True
24125,3,54,822,1,131071,2,0.99854,True,True,True
24126,3,50,818,2,-131072,3,0.99739,True,True,True
24131,3,51,819,3,-131073,3,0.9988,True,True,True
24137,3,54,822,1,131071,0,0.99749,True,True,True
24141,3,55,823,1,131071,1,0.99421,True,True,True
24143,3,52,820,3,-131073,5,0.99993,True,True,True
24144,3,54,822,0,131072,3,0.99987,True,True,True
24148,3,54,822,0,131072,1,0.99952,True,True,True
24150,3,50,818,2,-131072,2,0.99416,True,True,True
24156,3,54,822,0,131072,0,0.99802,True,True,True
24160,3,54,822,0,131072,1,0.99936,True,True,True
24168,3,54,822,0,131072,1,0.99977,True,True,True
24169,3,56,824,1,131071,1,0.99686,True,True,True
24186,3,51,819,2,-131072,4,0.99643,True,True,True
24188,3,54,822,0,131072,4,0.99945,True,True,True
24191,3,54,822,3,-131073,0,0.99949,True,True,True
24195,3,54,822,3,-131073,2,0.9995,True,True,True
24197,3,58,826,1,131071,1,0.99933,True,True,True
24200,3,55,823,0,131072,1,0.99977,True,True,True
24207,3,54,822,3,-131073,0,0.999,True,True,True
24212,3,55,823,0,131072,1,0.99979,True,True,True
24214,3,52,820,2,-131072,0,0.99475,True,True,True
24215,3,55,823,3,-131073,2,0.99982,True,True,True
24218,3,52,820,2,-131072,1,0.99832,True,True,True
24221,3,58,826,1,131071,2,0.99896,True,True,True
24223,3,55,823,3,-131073,0,0.9997,True,True,True
24227,3,55,823,3,-131073,1,0.99975,True,True,True
24228,3,55,823,0,131072,1,0.99483,True,True,True
24232,3,56,824,0,131072,2,0.99968,True,True,True
24239,3,56,824,3,-131073,2,0.99988,True,True,True
24244,3,56,824,0,131072,0,0.99831,True,True,True
24247,3,56,824,3,-131073,0,0.99985,True,True,True
24250,3,54,822,2,-131072,2,0.99481,True,True,True
24252,3,56,824,0,131072,0,0.99998,True,True,True
24261,3,59,827,1,131071,0,0.99249,True,True,True
24274,3,54,822,2,-131072,3,0.99703,True,True,True
24275,3,56,824,3,-131073,2,0.99882,True,True,True
24279,3,56,824,3,-131073,4,0.99926,True,True,True
24281,3,60,828,1,131071,2,0.99931,True,True,True
24285,3,60,828,1,131071,2,0.9973,True,True,True
24288,3,57,825,0,131072,1,0.99995,True,True,True
24297,3,60,828,1,131071,2,0.99818,True,True,True
24307,3,58,826,3,-131073,1,0.99941,True,True,True
24317,3,61,829,1,131071,4,0.99987,True,True,True
24319,3,58,826,3,-131073,3,0.99979,True,True,True
24322,3,56,824,2,-131072,2,0.99387,True,True,True
24323,3,58,826,3,-131073,2,0.9992,True,True,True
24324,3,58,826,0,131072,1,0.99752,True,True,True
24333,3,62,830,1,131071,4,0.99926,True,True,True
24339,3,58,826,3,-131073,4,0.99887,True,True,True
24347,3,59,827,3,-131073,1,0.9994,True,True,True
24348,3,58,826,0,131072,2,0.99524,True,True,True
24349,3,63,831,1,131071,0,0.99842,True,True,True
24354,3,57,825,2,-131072,2,0.99062,True,True,True
24356,3,58,826,0,131072,3,0.99824,True,True,True
24361,3,63,831,1,131071,2,0.99767,True,True,True
24367,3,59,827,3,-131073,3,0.99994,True,True,True
24368,3,59,827,0,131072,1,0.99284,True,True,True
24369,3,63,831,1,131071,0,0.99975,True,True,True
24378,3,58,826,2,-131072,5,0.99796,True,True,True
24387,3,60,828,3,-131073,0,0.99194,True,True,True
24391,3,60,828,3,-131073,1,0.9999,True,True,True
24395,3,60,828,3,-131073,2,0.99991,True,True,True
24397,3,63,831,1,131071,4,0.99853,True,True,True
24399,3,60,828,3,-131073,1,0.99951,True,True,True
24408,3,60,828,0,131072,1,0.99988,True,True,True
24410,3,59,827,2,-131072,1,0.99139,True,True,True
24411,3,60,828,3,-131073,4,0.99985,True,True,True
24415,3,61,829,3,-131073,1,0.99993,True,True,True
24426,3,60,828,2,-131072,0,0.99946,True,True,True
24428,3,60,828,0,131072,1,0.9998,True,True,True
24431,3,61,829,3,-131073,3,0.99891,True,True,True
24432,3,60,828,0,131072,0,0.99935,True,True,True
24436,3,60,828,0,131072,1,0.99994,True,True,True
24439,3,61,829,3,-131073,2,0.99952,True,True,True
24442,3,61,829,2,-131072,6,0.99803,True,True,True
24446,3,61,829,2,-131072,2,0.99587,True,True,True
24449,3,65,833,1,131071,2,0.9918,True,True,True
24453,3,65,833,1,131071,3,0.99244,True,True,True
24455,3,62,830,3,-131073,2,0.99951,True,True,True
24457,3,65,833,1,131071,3,0.9988,True,True,True
24462,3,61,829,2,-131072,1,0.99242,True,True,True
24470,3,62,830,2,-131072,2,0.99683,True,True,True
24471,3,63,831,3,-131073,2,0.99997,True,True,True
24475,3,63,831,3,-131073,3,0.99822,True,True,True
24488,3,62,830,0,131072,3,0.99957,True,True,True
24495,3,64,832,3,-131073,1,0.99985,True,True,True
24498,3,63,831,2,-131072,6,0.99973,True,True,True
24499,3,64,832,3,-131073,0,0.99922,True,True,True
24503,3,64,832,3,-131073,2,0.99892,True,True,True
24504,3,62,830,0,131072,0,0.9984,True,True,True
24507,3,64,832,3,-131073,1,0.99682,True,True,True
24509,3,67,835,1,131071,1,0.99525,True,True,True
24510,3,63,831,2,-131072,1,0.99457,True,True,True
24511,3,64,832,3,-131073,1,0.99904,True,True,True
24514,3,63,831,2,-131072,1,0.99909,True,True,True
24515,3,64,832,3,-131073,1,0.99387,True,True,True
24520,3,62,830,0,131072,1,0.99958,True,True,True
24521,3,68,836,1,131071,1,0.99732,True,True,True
24524,3,62,830,0,131072,2,0.99913,True,True,True
24528,3,62,830,0,131072,1,0.9997,True,True,True
24529,3,68,836,1,131071,2,0.99927,True,True,True
24530,3,64,832,2,-131072,4,0.99698,True,True,True
24534,3,64,832,2,-131072,1,0.99112,True,True,True
24535,3,65,833,3,-131073,5,0.99151,True,True,True
24541,3,68,836,1,131071,2,0.99437,True,True,True
24542,3,64,832,2,-131072,4,0.99279,True,True,True
24545,3,69,837,1,131071,0,0.9971,True,True,True
24547,3,66,834,3,-131073,2,0.99701,True,True,True
24548,3,63,831,0,131072,1,0.99893,True,True,True
24549,3,69,837,1,131071,4,0.99857,True,True,True
24551,3,66,834,3,-131073,2,0.99893,True,True,True
24559,3,66,834,3,-131073,2,0.99566,True,True,True
24563,3,66,834,3,-131073,1,0.99982,True,True,True
24564,3,64,832,0,131072,0,0.99594,True,True,True
24565,3,69,837,1,131071,0,0.99611,True,True,True
24569,3,69,837,1,131071,2,0.99502,True,True,True
24571,3,67,835,3,-131073,2,0.99947,True,True,True
24580,3,64,832,0,131072,3,0.99755,True,True,True
24582,3,65,833,2,-131072,0,0.99818,True,True,True
24584,3,64,832,0,131072,0,0.99989,True,True,True
24588,3,64,832,0,131072,5,0.9999,True,True,True
24589,3,70,838,1,131071,2,0.99806,True,True,True
24593,3,70,838,1,131071,1,0.99952,True,True,True
24594,3,66,834,2,-131072,3,0.99569,True,True,True
24603,3,68,836,3,-131073,3,0.99964,True,True,True
24609,3,70,838,1,131071,0,0.99844,True,True,True
24615,3,68,836,3,-131073,1,0.99919,True,True,True
24619,3,68,836,3,-131073,2,0.99994,True,True,True
24623,3,68,836,3,-131073,2,0.99972,True,True,True
24629,3,71,839,1,131071,0,0.99813,True,True,True
24630,3,67,835,2,-131072,3,0.99337,True,True,True
24635,3,69,837,3,-131073,3,0.99968,True,True,True
24639,3,69,837,3,-131073,1,0.9998,True,True,True
24644,3,66,834,0,131072,5,0.99821,True,True,True
24647,3,69,837,3,-131073,2,0.99993,True,True,True
24651,3,69,837,3,-131073,1,0.99914,True,True,True
24657,3,72,840,1,131071,1,0.99515,True,True,True
24663,3,70,838,3,-131073,4,0.99784,True,True,True
24668,3,66,834,0,131072,3,0.99948,True,True,True
24670,3,68,836,2,-131072,3,0.99849,True,True,True
24674,3,69,837,2,-131072,2,0.99816,True,True,True
24675,3,70,838,3,-131073,3,0.9939,True,True,True
24687,3,70,838,3,-131073,0,0.9997,True,True,True
24692,3,67,835,0,131072,3,0.99949,True,True,True
24694,3,69,837,2,-131072,2,0.99157,True,True,True
24696,3,67,835,0,131072,1,0.99996,True,True,True
24704,3,67,835,0,131072,3,0.99965,True,True,True
24707,3,71,839,3,-131073,3,0.99977,True,True,True
24708,3,68,836,0,131072,2,0.99216,True,True,True
24709,3,73,841,1,131071,2,0.99856,True,True,True
24717,3,73,841,1,131071,0,0.99849,True,True,True
24719,3,71,839,3,-131073,3,0.99954,True,True,True
24720,3,68,836,0,131072,2,0.99397,True,True,True
24723,3,71,839,3,-131073,2,0.99868,True,True,True
24725,3,73,841,1,131071,1,0.99799,True,True,True
24727,3,72,840,3,-131073,1,0.99725,True,True,True
24728,3,68,836,0,131072,7,0.99983,True,True,True
24732,3,69,837,0,131072,3,0.99968,True,True,True
24736,3,69,837,0,131072,3,0.99455,True,True,True
24737,3,74,842,1,131071,0,0.99726,True,True,True
24739,3,72,840,3,-131073,1,0.99985,True,True,True
24747,3,72,840,3,-131073,1,0.9998,True,True,True
24748,3,69,837,0,131072,3,0.99222,True,True,True
24753,3,75,843,1,131071,3,0.9994,True,True,True
24758,3,71,839,2,-131072,4,0.99646,True,True,True
24763,3,73,841,3,-131073,0,0.9999,True,True,True
24774,3,72,840,2,-131072,2,0.99809,True,True,True
24779,3,74,842,3,-131073,4,0.99974,True,True,True
24780,3,70,838,0,131072,2,0.99739,True,True,True
24781,3,76,844,1,131071,3,0.9999,True,True,True
24785,3,76,844,1,131071,3,0.99581,True,True,True
24787,3,74,842,3,-131073,1,0.99994,True,True,True
24792,3,71,839,0,131072,0,0.99243,True,True,True
24795,3,75,843,3,-131073,1,0.9999,True,True,True
24797,3,76,844,1,131071,2,0.99869,True,True,True
24798,3,72,840,2,-131072,1,0.99976,True,True,True
24799,3,75,843,3,-131073,3,0.99838,True,True,True
24803,3,75,843,3,-131073,2,0.99954,True,True,True
24804,3,71,839,0,131072,0,0.99458,True,True,True
24805,3,76,844,1,131071,4,0.99757,True,True,True
24806,3,72,840,2,-131072,2,0.99906,True,True,True
24807,3,75,843,3,-131073,0,0.99991,True,True,True
24811,3,75,843,3,-131073,2,0.99899,True,True,True
24818,3,73,841,2,-131072,2,0.99937,True,True,True
24821,3,76,844,1,131071,1,0.99979,True,True,True
24829,3,78,846,1,131071,0,0.99828,True,True,True
24831,3,76,844,3,-131073,1,0.99989,True,True,True
24832,3,72,840,0,131072,1,0.99583,True,True,True
24833,3,78,846,1,131071,1,0.99033,True,True,True
24836,3,72,840,0,131072,1,0.99991,True,True,True
24844,3,72,840,0,131072,1,0.99948,True,True,True
24845,3,78,846,1,131071,1,0.99873,True,True,True
24847,3,76,844,3,-131073,0,0.99917,True,True,True
24854,3,74,842,2,-131072,1,0.99368,True,True,True
24858,3,74,842,2,-131072,1,0.99155,True,True,True
24863,3,76,844,3,-131073,0,0.99898,True,True,True
24867,3,77,845,3,-131073,2,0.99995,True,True,True
24868,3,73,841,0,131072,0,0.99989,True,True,True
24869,3,79,847,1,131071,3,0.99754,True,True,True
24871,3,77,845,3,-131073,1,0.99971,True,True,True
24873,3,79,847,1,131071,2,0.99694,True,True,True
24875,3,77,845,3,-131073,1,0.99896,True,True,True
24889,3,80,848,1,131071,0,0.998,True,True,True
24891,3,77,845,3,-131073,2,0.99934,True,True,True
24896,3,74,842,0,131072,2,0.99923,True,True,True
24903,3,78,846,3,-131073,3,0.99601,True,True,True
24906,3,75,843,2,-131072,1,0.99967,True,True,True
24908,3,74,842,0,131072,2,0.99976,True,True,True
24909,3,81,849,1,131071,3,0.99504,True,True,True
24911,3,78,846,3,-131073,1,0.99749,True,True,True
24914,3,75,843,2,-131072,1,0.99566,True,True,True
24916,3,74,842,0,131072,1,0.99937,True,True,True
24918,3,76,844,2,-131072,5,0.99257,True,True,True
24919,3,78,846,3,-131073,0,0.99835,True,True,True
24931,3,78,846,3,-131073,1,0.9999,True,True,True
24935,3,79,847,3,-131073,2,0.99953,True,True,True
24939,3,79,847,3,-131073,3,0.99823,True,True,True
24942,3,76,844,2,-131072,0,0.99903,True,True,True
24945,3,83,851,1,131071,3,0.99814,True,True,True
24946,3,76,844,2,-131072,2,0.99508,True,True,True
24950,3,76,844,2,-131072,4,0.9942,True,True,True
24951,3,79,847,3,-131073,2,0.9999,True,True,True
24958,3,77,845,2,-131072,2,0.99794,True,True,True
24959,3,80,848,3,-131073,2,0.99931,True,True,True
24964,3,76,844,0,131072,3,0.99981,True,True,True
24969,3,83,851,1,131071,2,0.99924,True,True,True
24970,3,77,845,2,-131072,2,0.99295,True,True,True
24972,3,76,844,0,131072,1,0.99947,True,True,True
24980,3,76,844,0,131072,1,0.99662,True,True,True
24992,3,76,844,0,131072,2,0.99989,True,True,True
25001,3,84,852,1,131071,3,0.99939,True,True,True
25003,3,81,849,3,-131073,2,0.99929,True,True,True
25011,3,82,850,3,-131073,7,0.9999,True,True,True
25016,3,77,845,0,131072,2,0.99263,True,True,True
25022,3,79,847,2,-131072,1,0.99336,True,True,True
25029,3,85,853,1,131071,4,0.99494,True,True,True
25031,3,82,850,3,-131073,2,0.99944,True,True,True
25035,3,82,850,3,-131073,1,0.99991,True,True,True
25037,3,85,853,1,131071,2,0.99909,True,True,True
25043,3,82,850,3,-131073,3,0.99874,True,True,True
25044,3,77,845,0,131072,2,0.9927,True,True,True
25048,3,77,845,0,131072,2,0.99979,True,True,True
25049,3,85,853,1,131071,1,0.99983,True,True,True
25051,3,82,850,3,-131073,2,0.99847,True,True,True
25059,3,82,850,3,-131073,1,0.99981,True,True,True
25060,3,77,845,0,131072,2,0.99964,True,True,True
25061,3,85,853,1,131071,1,0.99869,True,True,True
25062,3,80,848,2,-131072,4,0.99368,True,True,True
25064,3,77,845,0,131072,3,0.99844,True,True,True
25065,3,85,853,1,131071,0,0.99629,True,True,True
25068,3,77,845,0,131072,3,0.99839,True,True,True
25070,3,80,848,2,-131072,1,0.99035,True,True,True
25071,3,83,851,3,-131073,4,0.99981,True,True,True
25074,3,81,849,2,-131072,2,0.99982,True,True,True
25076,3,78,846,0,131072,0,0.99858,True,True,True
25082,3,81,849,2,-131072,1,0.99222,True,True,True
25083,3,83,851,3,-131073,2,0.99912,True,True,True
25087,3,83,851,3,-131073,1,0.99901,True,True,True
25089,3,86,854,1,131071,0,0.9982,True,True,True
25094,3,82,850,2,-131072,1,0.9929,True,True,True
25098,3,82,850,2,-131072,2,0.99593,True,True,True
25103,3,84,852,3,-131073,1,0.9991,True,True,True
25107,3,84,852,3,-131073,1,0.99822,True,True,True
25110,3,82,850,2,-131072,2,0.99459,True,True,True
25119,3,84,852,3,-131073,3,0.99877,True,True,True
25122,3,83,851,2,-131072,1,0.99722,True,True,True
25132,3,80,848,0,131072,2,0.99881,True,True,True
25133,3,88,856,1,131071,2,0.99969,True,True,True
25138,3,83,851,2,-131072,2,0.99428,True,True,True
25143,3,85,853,3,-131073,5,0.99991,True,True,True
25146,3,84,852,2,-131072,1,0.99409,True,True,True
25152,3,81,849,0,131072,2,0.99941,True,True,True
25154,3,84,852,2,-131072,1,0.99846,True,True,True
25159,3,85,853,3,-131073,2,0.99881,True,True,True
25161,3,89,857,1,131071,3,0.99154,True,True,True
25169,3,89,857,1,131071,5,0.99919,True,True,True
25173,3,89,857,1,131071,2,0.99957,True,True,True
25177,3,89,857,1,131071,1,0.99818,True,True,True
25183,3,85,853,3,-131073,0,0.99882,True,True,True
25184,3,82,850,0,131072,3,0.99574,True,True,True
25192,3,82,850,0,131072,1,0.99751,True,True,True
25198,3,86,854,2,-131072,7,0.99902,True,True,True
25201,3,90,858,1,131071,1,0.99745,True,True,True
25207,3,86,854,3,-131073,3,0.99968,True,True,True
25211,3,86,854,3,-131073,5,0.99981,True,True,True
25213,3,90,858,1,131071,1,0.99987,True,True,True
25215,3,86,854,3,-131073,0,0.99819,True,True,True
25216,3,83,851,0,131072,6,0.99213,True,True,True
25228,3,83,851,0,131072,1,0.99167,True,True,True
25230,3,87,855,2,-131072,1,0.99552,True,True,True
25231,3,87,855,3,-131073,1,0.99966,True,True,True
25235,3,87,855,3,-131073,1,0.9999,True,True,True
25237,3,91,859,1,131071,1,0.9982,True,True,True
25249,3,92,860,1,131071,1,0.99877,True,True,True
25254,3,88,856,2,-131072,1,0.99977,True,True,True
25255,3,87,855,3,-131073,2,0.99994,True,True,True
25259,3,87,855,3,-131073,3,0.99995,True,True,True
25260,3,84,852,0,131072,2,0.99913,True,True,True
25264,3,85,853,0,131072,1,0.99665,True,True,True
25267,3,88,856,3,-131073,1,0.99958,True,True,True
25271,3,88,856,3,-131073,4,0.99972,True,True,True
25274,3,89,857,2,-131072,2,0.99957,True,True,True
25276,3,85,853,0,131072,1,0.99029,True,True,True
25283,3,88,856,3,-131073,1,0.99972,True,True,True
25291,3,89,857,3,-131073,0,0.9999,True,True,True
25294,3,90,858,2,-131072,4,0.99311,True,True,True
25295,3,89,857,3,-131073,1,0.99947,True,True,True
25297,3,92,860,1,131071,1,0.99787,True,True,True
25300,3,86,854,0,131072,0,0.99896,True,True,True
25311,3,90,858,3,-131073,1,0.99983,True,True,True
25315,3,90,858,3,-131073,2,0.99994,True,True,True
25316,3,87,855,0,131072,0,0.99679,True,True,True
25323,3,90,858,3,-131073,3,0.99925,True,True,True
25328,3,87,855,0,131072,3,0.99967,True,True,True
25336,3,88,856,0,131072,1,0.99576,True,True,True
25343,3,90,858,3,-131073,2,0.99983,True,True,True
25345,3,94,862,1,131071,2,0.99755,True,True,True
25347,3,91,859,3,-131073,1,0.99978,True,True,True
25348,3,88,856,0,131072,0,0.99316,True,True,True
25353,3,94,862,1,131071,2,0.99672,True,True,True
25359,3,91,859,3,-131073,1,0.9997,True,True,True
25361,3,94,862,1,131071,2,0.99971,True,True,True
25367,3,91,859,3,-131073,2,0.99985,True,True,True
25373,3,95,863,1,131071,2,0.99967,True,True,True
25377,3,95,863,1,131071,2,0.99753,True,True,True
25393,3,95,863,1,131071,3,0.99862,True,True,True
25395,3,92,860,3,-131073,0,0.99879,True,True,True
25396,3,89,857,0,131072,5,0.9986,True,True,True
25401,3,95,863,1,131071,1,0.99959,True,True,True
25405,3,95,863,1,131071,3,0.99895,True,True,True
25407,3,92,860,3,-131073,3,0.99997,True,True,True
25409,3,95,863,1,131071,0,0.9986,True,True,True
25416,3,90,858,0,131072,2,0.99994,True,True,True
25425,3,96,864,1,131071,1,0.99892,True,True,True
25427,3,93,861,3,-131073,3,0.99726,True,True,True
25431,3,93,861,3,-131073,0,0.99995,True,True,True
25437,3,97,865,1,131071,2,0.99915,True,True,True
25438,3,94,862,2,-131072,1,0.99844,True,True,True
25439,3,93,861,3,-131073,0,0.99945,True,True,True
25441,3,97,865,1,131071,2,0.99845,True,True,True
25443,3,93,861,3,-131073,1,0.99986,True,True,True
25446,3,94,862,2,-131072,5,0.99576,True,True,True
25455,3,93,861,3,-131073,1,0.99982,True,True,True
25456,3,91,859,0,131072,3,0.99557,True,True,True
25474,3,95,863,2,-131072,2,0.99577,True,True,True
25483,3,95,863,3,-131073,3,0.99998,True,True,True
25491,3,95,863,3,-131073,2,0.99972,True,True,True
25492,3,92,860,0,131072,0,0.99326,True,True,True
25493,3,100,868,1,131071,2,0.99714,True,True,True
25497,3,100,868,1,131071,2,0.99811,True,True,True
25498,3,96,864,2,-131072,0,0.99479,True,True,True
25499,3,95,863,3,-131073,2,0.99966,True,True,True
25500,3,92,860,0,131072,1,0.99976,True,True,True
25501,3,100,868,1,131071,1,0.99254,True,True,True
25505,3,100,868,1,131071,1,0.99792,True,True,True
25525,3,101,869,1,131071,2,0.99982,True,True,True
25539,3,96,864,3,-131073,3,0.99966,True,True,True
25541,3,102,870,1,131071,2,0.99967,True,True,True
25543,3,96,864,3,-131073,2,0.99855,True,True,True
25549,3,102,870,1,131071,1,0.99869,True,True,True
25553,3,102,870,1,131071,1,0.99905,True,True,True
25555,3,97,865,3,-131073,5,0.9993,True,True,True
25563,3,97,865,3,-131073,3,0.99966,True,True,True
